Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2019-11-22,1543.0,1569.6,1537.9,1546.4,1550.28,475417.0,16723.0,737031385.0,98714.0,20.76,31.7,3.4
2019-11-21,1547.5,1556.3,1528.6,1537.25,1537.21,591358.0,20290.0,909043312.0,221381.0,37.44,27.7,-10.25
2019-11-20,1552.55,1571.85,1543.55,1547.05,1560.46,1140656.0,34141.0,1779945313.0,440443.0,38.61,28.3,-5.5
2019-11-19,1467.5,1514.95,1465.5,1509.8,1497.36,826626.0,23661.0,1237753641.0,308033.0,37.26,49.45,42.3
2019-11-18,1471.35,1486.0,1449.95,1458.5,1466.52,294198.0,8955.0,431448176.0,112615.0,38.28,36.05,-12.85
2019-11-15,1465.25,1486.5,1463.25,1469.3,1478.19,437787.0,9141.0,647132629.0,256180.0,58.52,23.25,4.05
2019-11-14,1475.0,1481.0,1456.05,1463.4,1468.11,348202.0,6349.0,511200253.0,207501.0,59.59,24.95,-11.6
2019-11-13,1431.0,1475.0,1430.0,1472.0,1463.08,468318.0,13320.0,685184951.0,213242.0,45.53,45.0,41.0
2019-11-11,1440.0,1444.05,1423.35,1427.8,1430.56,257103.0,7360.0,367800101.0,120435.0,46.84,20.7,-12.2
2019-11-08,1458.6,1459.6,1441.0,1445.35,1447.06,371642.0,8831.0,537788400.0,214990.0,57.85,18.6,-13.25
2019-11-07,1438.0,1462.9,1432.95,1458.8,1447.95,295528.0,7713.0,427910804.0,177390.0,60.02,29.95,20.8
2019-11-06,1445.7,1446.2,1428.7,1432.1,1434.97,418283.0,8697.0,600222861.0,211827.0,50.64,17.5,-13.6
2019-11-05,1458.55,1469.0,1440.6,1447.6,1450.8,217549.0,7328.0,315620331.0,69081.0,31.75,28.4,-10.95
2019-11-04,1466.0,1471.15,1445.0,1457.25,1454.24,434639.0,9852.0,632068386.0,268623.0,61.8,26.15,-8.75
2019-11-01,1459.9,1462.05,1441.1,1457.0,1451.87,211205.0,13572.0,306641758.0,57983.0,27.45,20.95,-2.9
2019-10-31,1482.25,1489.5,1461.0,1464.2,1472.04,235883.0,8335.0,347229471.0,71975.0,30.51,28.5,-18.05
2019-10-30,1480.1,1484.0,1460.4,1478.7,1473.04,1226942.0,7766.0,1807335627.0,1061706.0,86.53,23.6,-1.4
2019-10-29,1442.25,1480.4,1442.25,1467.1,1466.75,516396.0,15723.0,757423916.0,166718.0,32.28,38.15,24.85
2019-10-27,1440.0,1445.75,1430.0,1434.1,1437.91,75033.0,4205.0,107890531.0,28376.0,37.82,15.75,-5.9
2019-10-25,1437.5,1440.25,1411.8,1430.7,1426.7,359803.0,8727.0,513332644.0,100508.0,27.93,28.45,-6.8
2019-10-24,1400.05,1441.0,1386.75,1436.25,1416.72,433374.0,14812.0,613968949.0,146892.0,33.89,54.25,36.2
2019-10-23,1417.0,1425.5,1383.4,1392.85,1403.67,307585.0,9272.0,431747627.0,81524.0,26.5,42.1,-24.15
2019-10-22,1427.05,1437.65,1404.0,1414.25,1419.64,638098.0,16761.0,905870695.0,181704.0,28.48,33.65,-12.8
2019-10-18,1403.1,1428.0,1399.7,1415.3,1416.68,629451.0,20580.0,891730305.0,185450.0,29.46,28.3,12.2
2019-10-17,1378.0,1399.0,1372.15,1396.15,1387.13,282943.0,10495.0,392477847.0,102345.0,36.17,26.85,18.15
2019-10-16,1368.3,1379.9,1363.5,1372.7,1372.42,193229.0,7405.0,265191756.0,70216.0,36.34,16.4,4.4
2019-10-15,1363.5,1370.0,1345.0,1363.3,1364.03,197367.0,6566.0,269215285.0,76340.0,38.68,25.0,-0.2
2019-10-14,1363.6,1363.6,1351.0,1357.65,1358.28,222880.0,9270.0,302733112.0,89286.0,40.06,12.6,-5.95
2019-10-11,1365.0,1366.0,1337.0,1352.4,1352.18,286839.0,11135.0,387858947.0,69582.0,24.26,29.0,-12.6
2019-10-10,1328.0,1368.0,1322.55,1362.4,1357.03,682081.0,22000.0,925604906.0,272227.0,39.91,45.45,34.4
2019-10-09,1311.9,1330.0,1293.15,1325.75,1310.43,236137.0,8136.0,309441922.0,60693.0,25.7,36.85,13.85
2019-10-07,1310.0,1320.0,1301.55,1309.8,1312.03,192830.0,7629.0,252998470.0,61081.0,31.68,18.45,-0.2
2019-10-04,1317.1,1328.5,1304.05,1307.45,1318.93,247244.0,9307.0,326097491.0,69216.0,28.0,24.45,-9.65
2019-10-03,1290.05,1314.1,1281.2,1311.0,1306.07,178536.0,7640.0,233179950.0,35940.0,20.13,32.9,20.95
2019-10-01,1335.0,1342.5,1293.8,1305.05,1318.56,360415.0,12100.0,475230440.0,64437.0,17.88,48.7,-29.95
2019-09-30,1310.0,1336.0,1305.8,1332.6,1322.03,449676.0,15970.0,594485301.0,139994.0,31.13,30.2,22.6
2019-09-27,1293.8,1314.9,1284.0,1308.75,1307.69,444521.0,14551.0,581294515.0,102892.0,23.15,30.9,14.95
2019-09-26,1290.0,1298.7,1283.45,1296.6,1292.36,488106.0,11735.0,630807587.0,226622.0,46.43,15.25,6.6
2019-09-25,1281.0,1295.45,1269.35,1279.8,1285.04,416620.0,11835.0,535371565.0,85987.0,20.64,26.1,-1.2
2019-09-24,1243.0,1298.55,1242.05,1278.55,1283.24,960949.0,29712.0,1233129039.0,218304.0,22.72,56.5,35.55
2019-09-23,1278.0,1280.85,1233.2,1238.65,1248.74,757163.0,22433.0,945501451.0,171257.0,22.62,47.65,-39.35
2019-09-20,1186.6,1269.5,1174.6,1254.4,1236.38,1076465.0,31967.0,1330919428.0,271475.0,25.22,94.9,67.8
2019-09-19,1207.0,1209.35,1173.25,1178.7,1188.69,349304.0,12272.0,415214789.0,99071.0,28.36,36.1,-28.3
2019-09-18,1204.85,1216.1,1197.6,1205.7,1206.16,298269.0,10750.0,359759269.0,67706.0,22.7,18.5,0.85
2019-09-17,1214.8,1214.8,1193.7,1197.2,1201.9,234035.0,7990.0,281285517.0,61283.0,26.19,21.1,-17.6
2019-09-16,1191.0,1218.15,1188.5,1210.8,1205.85,366945.0,12722.0,442480783.0,64066.0,17.46,29.65,19.8
2019-09-13,1214.7,1228.25,1207.05,1225.55,1217.02,547909.0,10103.0,666815151.0,331212.0,60.45,21.2,10.85
2019-09-12,1238.0,1239.6,1206.35,1210.35,1221.6,251041.0,7713.0,306671821.0,60720.0,24.19,33.25,-27.65
2019-09-11,1222.7,1239.95,1222.7,1234.1,1233.74,206849.0,8132.0,255197005.0,45877.0,22.18,17.25,11.4
2019-09-09,1222.0,1232.75,1213.2,1222.1,1224.5,278530.0,12879.0,341058853.0,57476.0,20.64,19.55,0.1
2019-09-06,1205.0,1229.0,1196.25,1222.5,1216.21,519895.0,15453.0,632302424.0,121957.0,23.46,32.75,17.5
2019-09-05,1208.0,1213.75,1193.2,1198.3,1202.47,503380.0,12110.0,605299883.0,166099.0,33.0,20.55,-9.7
2019-09-04,1200.0,1204.9,1185.5,1201.55,1195.95,517321.0,12746.0,618688652.0,186290.0,36.01,19.4,1.55
2019-09-03,1240.0,1243.05,1200.0,1205.9,1223.71,328171.0,11177.0,401584839.0,101770.0,31.01,43.05,-34.1
2019-08-30,1247.0,1254.0,1220.85,1248.35,1236.84,680248.0,17323.0,841361162.0,286588.0,42.13,33.15,1.35
2019-08-29,1257.95,1260.0,1235.5,1242.2,1250.31,397297.0,9906.0,496745993.0,162338.0,40.86,24.5,-15.75
2019-08-28,1276.0,1280.5,1256.85,1263.05,1265.27,260137.0,8595.0,329143914.0,71510.0,27.49,23.65,-12.95
2019-08-27,1283.0,1283.9,1261.8,1275.1,1271.02,350824.0,11806.0,445904496.0,107905.0,30.76,22.1,-7.9
2019-08-26,1294.0,1294.0,1259.7,1265.9,1274.72,323755.0,10133.0,412696972.0,70210.0,21.69,34.3,-28.1
2019-08-23,1243.0,1283.9,1226.8,1275.95,1257.66,513210.0,14360.0,645442295.0,116560.0,22.71,57.1,32.95
2019-08-22,1271.0,1271.05,1239.05,1246.5,1251.81,403122.0,10685.0,504631841.0,115952.0,28.76,32.0,-24.5
2019-08-21,1277.4,1278.4,1266.65,1270.8,1271.3,233087.0,7841.0,296322603.0,69090.0,29.64,11.75,-6.6
2019-08-20,1294.0,1294.0,1272.85,1276.0,1280.33,291530.0,9667.0,373253404.0,70232.0,24.09,21.15,-18.0
2019-08-19,1280.8,1296.65,1280.55,1292.1,1289.94,463484.0,15977.0,597868367.0,214562.0,46.29,16.1,11.3
2019-08-16,1290.55,1291.0,1273.2,1277.4,1280.24,339588.0,11206.0,434754685.0,89721.0,26.42,17.8,-13.15
2019-08-14,1298.0,1304.0,1280.1,1288.3,1291.5,785411.0,24593.0,1014360986.0,213399.0,27.17,23.9,-9.7
2019-08-13,1240.0,1302.5,1225.3,1275.0,1276.54,2092112.0,55153.0,2670664090.0,489767.0,23.41,77.2,35.0
2019-08-09,1159.0,1175.0,1152.7,1162.0,1165.76,528918.0,14494.0,616591951.0,120746.0,22.83,22.3,3.0
2019-08-08,1109.0,1158.0,1095.65,1151.95,1126.77,861938.0,22134.0,971203090.0,315781.0,36.64,62.35,42.95
2019-08-07,1127.8,1138.4,1103.0,1109.0,1119.73,546804.0,16020.0,612273940.0,129122.0,23.61,35.4,-18.8
2019-08-06,1136.8,1149.9,1121.95,1128.0,1136.45,433717.0,14572.0,492896614.0,102252.0,23.58,27.95,-8.8
2019-08-05,1177.5,1177.5,1129.0,1143.0,1143.32,607913.0,18720.0,695037228.0,164254.0,27.02,48.5,-34.5
2019-08-02,1175.5,1198.0,1162.35,1184.2,1182.51,523278.0,14362.0,618780120.0,85495.0,16.34,35.65,8.7
2019-08-01,1169.8,1188.3,1150.2,1180.55,1165.31,430950.0,15545.0,502192081.0,103135.0,23.93,38.1,10.75
2019-07-31,1177.95,1184.85,1163.0,1166.0,1173.0,363098.0,12108.0,425913715.0,95262.0,26.24,21.85,-11.95
2019-07-30,1211.25,1219.9,1175.8,1180.55,1201.48,413976.0,13254.0,497385022.0,100680.0,24.32,44.1,-30.7
2019-07-29,1219.4,1221.5,1205.1,1211.15,1212.39,416379.0,15942.0,504813891.0,134214.0,32.23,16.4,-8.25
2019-07-26,1233.45,1242.0,1210.05,1214.1,1221.92,552475.0,16580.0,675078610.0,192889.0,34.91,31.95,-19.35
2019-07-25,1267.95,1268.8,1227.15,1232.3,1244.9,382454.0,13505.0,476115507.0,112450.0,29.4,41.65,-35.65
2019-07-24,1274.0,1279.05,1254.4,1258.8,1260.94,494832.0,15224.0,623954123.0,262883.0,53.13,24.65,-15.2
2019-07-23,1285.7,1294.0,1261.3,1272.85,1282.55,425680.0,15380.0,545956313.0,150816.0,35.43,32.7,-12.85
2019-07-22,1256.95,1284.55,1227.6,1280.5,1262.31,585651.0,21941.0,739273656.0,119978.0,20.49,56.95,23.55
2019-07-19,1268.25,1271.0,1243.0,1249.0,1256.84,322482.0,14090.0,405307998.0,104083.0,32.28,28.0,-19.25
2019-07-18,1281.9,1286.2,1258.0,1261.8,1269.86,181908.0,7220.0,230997969.0,56888.0,31.27,28.2,-20.1
2019-07-17,1296.8,1296.8,1280.0,1281.55,1286.97,159911.0,5587.0,205800579.0,48440.0,30.29,16.8,-15.25
2019-07-16,1279.0,1295.0,1269.1,1293.1,1280.98,583479.0,11000.0,747427357.0,422357.0,72.39,25.9,14.1
2019-07-15,1285.0,1289.0,1271.0,1275.9,1276.19,245812.0,10382.0,313701730.0,115476.0,46.98,18.0,-9.1
2019-07-12,1284.7,1299.8,1278.0,1280.6,1290.87,321654.0,9695.0,415215079.0,122934.0,38.22,21.8,-4.1
2019-07-11,1284.05,1289.75,1279.6,1281.3,1284.65,156332.0,5750.0,200832514.0,55349.0,35.4,10.15,-2.75
2019-07-10,1281.2,1288.7,1269.0,1278.35,1276.82,384665.0,9892.0,491147695.0,156890.0,40.79,19.7,-2.85
2019-07-09,1250.3,1283.85,1245.1,1279.45,1272.14,528377.0,12502.0,672169008.0,301400.0,57.04,38.75,29.15
2019-07-08,1261.0,1267.7,1248.05,1251.9,1256.31,348852.0,10400.0,438267331.0,140688.0,40.33,19.65,-9.1
2019-07-05,1287.05,1290.2,1259.45,1262.6,1274.55,350612.0,9337.0,446871150.0,143601.0,40.96,30.75,-24.45
2019-07-04,1282.0,1291.25,1280.75,1283.0,1285.72,319573.0,8020.0,410881551.0,156626.0,49.01,10.5,1.0
2019-07-03,1281.55,1286.4,1276.0,1282.25,1282.16,274520.0,7495.0,351978556.0,128593.0,46.84,10.4,0.7
2019-07-02,1275.05,1281.0,1263.65,1278.05,1271.42,350865.0,9211.0,446098356.0,140661.0,40.09,17.35,3.0
2019-07-01,1257.0,1272.0,1247.0,1268.5,1263.43,384353.0,10031.0,485604276.0,150752.0,39.22,25.0,11.5
2019-06-28,1279.0,1282.8,1248.05,1252.0,1260.87,440862.0,11722.0,555870733.0,186009.0,42.19,34.75,-27.0
2019-06-27,1294.55,1296.65,1271.1,1274.85,1282.63,288623.0,8119.0,370196764.0,114021.0,39.51,25.55,-19.7
2019-06-26,1288.05,1304.5,1287.1,1294.55,1295.53,320941.0,7881.0,415788983.0,116217.0,36.21,17.4,6.5
2019-06-25,1262.0,1297.8,1254.35,1295.8,1281.79,407274.0,11672.0,522040755.0,173258.0,42.54,43.45,33.8
2019-06-24,1268.0,1276.0,1257.45,1262.65,1263.97,346832.0,9987.0,438384209.0,159721.0,46.05,18.55,-5.35
2019-06-21,1295.0,1295.6,1276.0,1279.2,1284.69,338684.0,6930.0,435105080.0,147247.0,43.48,19.6,-15.8
2019-06-20,1279.0,1300.0,1278.15,1296.9,1288.81,302515.0,6826.0,389884107.0,132266.0,43.72,21.85,17.9
2019-06-19,1285.25,1301.15,1262.7,1277.5,1283.42,449975.0,11403.0,577504776.0,164863.0,36.64,38.45,-7.75
2019-06-18,1281.0,1287.6,1269.3,1282.55,1280.75,430918.0,10179.0,551896174.0,196601.0,45.62,18.3,1.55
2019-06-17,1321.2,1321.5,1277.5,1281.5,1291.34,472822.0,11892.0,610573007.0,191193.0,40.44,44.0,-39.7
2019-06-14,1322.7,1325.1,1309.5,1316.95,1315.5,434045.0,9536.0,570987977.0,174378.0,40.18,15.6,-5.75
2019-06-13,1330.95,1334.35,1310.0,1324.3,1321.7,380891.0,7691.0,503423648.0,125178.0,32.86,24.35,-6.65
2019-06-12,1335.2,1338.6,1325.65,1331.1,1332.56,201151.0,6038.0,268046224.0,47622.0,23.67,12.95,-4.1
2019-06-11,1321.15,1334.8,1317.2,1328.55,1327.99,297974.0,8142.0,395706442.0,83961.0,28.18,17.6,7.4
2019-06-10,1319.9,1327.0,1310.6,1318.85,1318.72,296443.0,7494.0,390924889.0,76606.0,25.84,16.4,-1.05
2019-06-07,1327.7,1328.7,1305.6,1315.3,1314.42,441793.0,10916.0,580700581.0,95092.0,21.52,23.1,-12.4
2019-06-06,1354.2,1359.0,1321.65,1327.05,1334.48,344675.0,9587.0,459962645.0,102199.0,29.65,37.35,-27.15
2019-06-04,1358.0,1373.0,1347.45,1351.1,1357.71,340665.0,9633.0,462525807.0,65343.0,19.18,25.55,-6.9
2019-06-03,1335.0,1365.0,1322.1,1358.3,1346.01,511401.0,14192.0,688348383.0,142169.0,27.8,42.9,23.3
2019-05-31,1339.0,1340.9,1321.25,1329.75,1330.64,446597.0,11523.0,594258075.0,76593.0,17.15,19.65,-9.25
2019-05-30,1316.4,1340.45,1316.0,1330.6,1329.14,509268.0,14544.0,676887565.0,118962.0,23.36,24.45,14.2
2019-05-29,1322.25,1333.15,1304.5,1313.25,1320.82,409985.0,11911.0,541517260.0,119432.0,29.13,28.65,-9.0
2019-05-28,1317.2,1334.8,1314.05,1325.95,1325.03,563020.0,12637.0,746016613.0,92405.0,16.41,20.75,8.75
2019-05-27,1336.0,1337.0,1308.0,1310.7,1323.08,606138.0,14836.0,801966074.0,184091.0,30.37,29.0,-25.3
2019-05-24,1349.9,1353.5,1316.6,1336.8,1335.09,877196.0,18012.0,1171131872.0,274677.0,31.31,36.9,-13.1
2019-05-23,1370.0,1392.0,1324.45,1335.8,1363.95,1231275.0,29532.0,1679396135.0,304899.0,24.76,67.55,-34.2
2019-05-22,1349.0,1359.0,1334.5,1340.7,1344.67,636091.0,14705.0,855331356.0,174239.0,27.39,24.5,-8.3
2019-05-21,1329.3,1366.25,1329.3,1339.75,1341.82,1951774.0,22787.0,2618922180.0,1280447.0,65.6,36.95,10.45
2019-05-20,1313.9,1336.5,1302.6,1325.5,1317.6,2132599.0,24716.0,2809904457.0,1271501.0,59.62,33.9,11.6
2019-05-17,1268.0,1276.9,1255.0,1265.7,1266.61,538457.0,17074.0,682013607.0,152064.0,28.24,21.9,-2.3
2019-05-16,1261.0,1270.35,1257.75,1264.05,1264.23,442115.0,9679.0,558934148.0,129136.0,29.21,12.6,3.05
2019-05-15,1274.8,1277.9,1251.1,1257.25,1268.25,692013.0,16046.0,877648192.0,234881.0,33.94,26.8,-17.55
2019-05-14,1235.2,1269.5,1232.0,1259.5,1253.52,860411.0,18386.0,1078538155.0,223544.0,25.98,37.5,24.3
2019-05-13,1250.4,1260.35,1227.0,1230.85,1245.99,655195.0,14097.0,816365439.0,180764.0,27.59,33.35,-19.55
2019-05-10,1264.9,1277.9,1245.0,1250.5,1260.76,1927846.0,22396.0,2430555806.0,164182.0,8.52,32.9,-14.4
2019-05-09,1291.7,1291.7,1251.5,1255.15,1263.71,1026247.0,27186.0,1296877796.0,301847.0,29.41,40.2,-36.55
2019-05-08,1340.0,1340.0,1291.05,1299.45,1313.03,892233.0,18906.0,1171528310.0,361512.0,40.52,48.95,-40.55
2019-05-07,1391.5,1394.0,1341.3,1344.55,1371.97,1036844.0,13586.0,1422520487.0,648018.0,62.5,52.7,-46.95
2019-05-06,1399.0,1402.0,1378.55,1384.85,1394.9,741073.0,10606.0,1033723388.0,182272.0,24.6,23.45,-14.15
2019-05-03,1407.0,1417.0,1401.4,1407.05,1411.29,966982.0,18908.0,1364695438.0,559482.0,57.86,15.6,0.05
2019-05-02,1394.0,1413.75,1382.0,1405.1,1402.27,587675.0,14843.0,824076670.0,220127.0,37.46,31.75,11.1
2019-04-30,1395.0,1395.0,1367.0,1391.8,1384.93,924687.0,17546.0,1280623869.0,431346.0,46.65,28.0,-3.2
2019-04-26,1377.7,1395.0,1370.45,1391.45,1383.75,494466.0,12875.0,684219638.0,114567.0,23.17,24.55,13.75
2019-04-25,1392.9,1410.9,1365.0,1374.55,1396.42,795686.0,20124.0,1111111096.0,195936.0,24.62,45.9,-18.35
2019-04-24,1370.0,1394.6,1366.35,1390.0,1379.5,494553.0,12799.0,682236304.0,154588.0,31.26,28.25,20.0
2019-04-23,1349.95,1371.85,1345.65,1363.3,1363.57,494658.0,14106.0,674498343.0,143875.0,29.09,26.2,13.35
2019-04-22,1364.0,1365.15,1341.0,1344.8,1352.53,505500.0,13150.0,683705738.0,143004.0,28.29,24.15,-19.2
2019-04-18,1365.45,1387.0,1365.0,1382.9,1378.42,923643.0,19038.0,1273172000.0,286688.0,31.04,22.0,17.45
2019-04-16,1345.0,1359.7,1340.25,1345.3,1350.58,465453.0,7930.0,628629275.0,199196.0,42.8,19.45,0.3
2019-04-15,1344.7,1348.8,1333.95,1339.75,1341.37,434076.0,6444.0,582258104.0,103722.0,23.89,14.85,-4.95
2019-04-12,1348.9,1356.55,1337.3,1341.95,1345.22,497617.0,8006.0,669402713.0,188329.0,37.85,19.25,-6.95
2019-04-11,1332.8,1351.7,1328.7,1346.15,1337.19,571692.0,8026.0,764461258.0,245392.0,42.92,23.0,13.35
2019-04-10,1340.0,1347.65,1326.0,1328.95,1337.77,450636.0,8796.0,602848004.0,130477.0,28.95,21.65,-11.05
2019-04-09,1330.9,1340.0,1321.6,1335.35,1329.48,816181.0,11749.0,1085093008.0,400655.0,49.09,18.4,4.45
2019-04-08,1354.6,1356.1,1324.0,1329.4,1334.52,466058.0,12865.0,621963880.0,160219.0,34.38,32.1,-25.2
2019-04-05,1360.1,1363.85,1343.6,1355.1,1352.79,616827.0,9170.0,834434500.0,234112.0,37.95,20.25,-5.0
2019-04-04,1379.0,1383.75,1347.05,1353.1,1360.2,635792.0,14046.0,864804306.0,208404.0,32.78,36.7,-25.9
2019-04-03,1394.45,1402.35,1370.0,1373.8,1391.08,713519.0,9614.0,992560318.0,296563.0,41.56,32.35,-20.65
2019-04-02,1396.55,1402.7,1380.8,1388.45,1390.48,498144.0,10193.0,692659021.0,78043.0,15.67,21.9,-8.1
2019-04-01,1368.55,1406.5,1362.85,1391.55,1389.63,702586.0,14020.0,976331811.0,179869.0,25.6,43.65,23.0
2019-03-29,1366.0,1376.0,1356.1,1363.05,1363.04,401704.0,7190.0,547539247.0,97788.0,24.34,19.9,-2.95
2019-03-28,1350.0,1369.9,1343.35,1360.55,1356.96,519984.0,11281.0,705598626.0,116137.0,22.33,26.55,10.55
2019-03-27,1377.0,1377.0,1344.9,1350.1,1359.16,627415.0,11518.0,852755759.0,165161.0,26.32,32.1,-26.9
2019-03-26,1330.0,1369.95,1330.0,1367.15,1352.49,905101.0,14203.0,1224142600.0,283596.0,31.33,39.95,37.15
2019-03-25,1330.1,1336.75,1317.15,1325.25,1324.79,488850.0,8161.0,647623545.0,195600.0,40.01,19.6,-4.85
2019-03-22,1374.0,1380.25,1337.5,1342.1,1358.38,593064.0,13638.0,805603489.0,170745.0,28.79,42.75,-31.9
2019-03-20,1379.0,1386.6,1363.6,1375.6,1376.59,627417.0,12176.0,863698258.0,178717.0,28.48,23.0,-3.4
2019-03-19,1359.0,1378.0,1343.0,1375.25,1360.85,938383.0,15231.0,1276996358.0,306692.0,32.68,35.0,16.25
2019-03-18,1325.1,1358.15,1325.1,1347.6,1340.98,761355.0,10917.0,1020960109.0,333092.0,43.75,33.05,22.5
2019-03-15,1345.0,1358.2,1311.65,1322.6,1343.82,874076.0,12784.0,1174597135.0,372328.0,42.6,46.55,-22.4
2019-03-14,1350.0,1361.45,1334.0,1341.2,1352.08,1336698.0,16091.0,1807319340.0,706363.0,52.84,27.45,-8.8
2019-03-13,1334.5,1350.0,1327.75,1346.75,1338.4,1028000.0,18754.0,1375879544.0,428157.0,41.65,22.25,12.25
2019-03-12,1317.1,1333.0,1315.5,1329.85,1323.32,1924635.0,14061.0,2546909679.0,1457699.0,75.74,17.5,12.75
2019-03-11,1270.8,1313.0,1268.1,1301.0,1292.42,759441.0,13550.0,981516710.0,282912.0,37.25,44.9,30.2
2019-03-08,1265.05,1274.0,1261.5,1266.6,1266.05,352593.0,5642.0,446401460.0,136976.0,38.85,12.5,1.55
2019-03-07,1262.7,1279.0,1258.9,1269.85,1270.27,779193.0,11921.0,989782633.0,300421.0,38.56,20.1,7.15
2019-03-06,1239.5,1271.8,1235.5,1263.55,1258.2,736337.0,13752.0,926458231.0,230466.0,31.3,36.3,24.05
2019-03-05,1226.7,1239.4,1218.2,1236.95,1230.39,586805.0,10310.0,721997249.0,208919.0,35.6,21.2,10.25
2019-03-01,1235.0,1242.5,1222.45,1226.7,1228.08,507499.0,7949.0,623251355.0,267940.0,52.8,20.05,-8.3
2019-02-28,1231.0,1239.5,1225.35,1231.55,1234.04,512236.0,7882.0,632117844.0,270759.0,52.86,14.15,0.55
2019-02-27,1227.4,1244.0,1209.15,1222.45,1225.66,575146.0,14288.0,704935805.0,129605.0,22.53,34.85,-4.95
2019-02-26,1214.4,1233.6,1206.15,1219.7,1222.37,520246.0,11051.0,635933053.0,134740.0,25.9,27.45,5.3
2019-02-25,1235.8,1243.0,1223.15,1232.15,1231.0,367746.0,8020.0,452695513.0,127960.0,34.8,19.85,-3.65
2019-02-22,1241.25,1245.9,1226.1,1232.6,1232.57,1034097.0,9327.0,1274601827.0,761068.0,73.6,19.8,-8.65
2019-02-21,1236.0,1256.7,1230.2,1246.45,1245.97,772710.0,12110.0,962772274.0,462457.0,59.85,26.5,10.45
2019-02-20,1226.1,1239.25,1218.75,1234.35,1226.26,843803.0,8714.0,1034721130.0,518602.0,61.46,20.5,8.25
2019-02-19,1219.2,1239.7,1211.3,1216.35,1226.8,403246.0,7444.0,494700333.0,54509.0,13.52,28.4,-2.85
2019-02-18,1245.3,1251.4,1215.95,1219.75,1229.89,796789.0,15525.0,979965086.0,401090.0,50.34,35.45,-25.55
2019-02-15,1225.0,1248.5,1215.0,1243.5,1227.95,641322.0,10318.0,787510636.0,337826.0,52.68,33.5,18.5
2019-02-14,1240.25,1242.7,1218.1,1225.5,1229.21,378130.0,8225.0,464799413.0,68692.0,18.17,24.6,-14.75
2019-02-13,1261.0,1272.9,1235.0,1244.4,1259.23,712025.0,7867.0,896602789.0,360005.0,50.56,37.9,-16.6
2019-02-12,1253.0,1272.0,1251.9,1256.7,1260.46,435053.0,8373.0,548366701.0,144990.0,33.33,20.1,3.7
2019-02-11,1277.0,1277.0,1251.0,1253.45,1258.76,330991.0,7547.0,416636647.0,156862.0,47.39,26.0,-23.55
2019-02-08,1287.0,1298.7,1272.25,1277.35,1282.21,872003.0,9694.0,1118087297.0,527492.0,60.49,26.45,-9.65
2019-02-07,1310.95,1320.85,1285.8,1290.2,1302.56,739962.0,17752.0,963846467.0,285091.0,38.53,35.05,-20.75
2019-02-06,1298.0,1316.5,1292.0,1309.85,1309.57,1086608.0,16587.0,1422986021.0,521833.0,48.02,24.5,11.85
2019-02-05,1292.0,1304.25,1278.6,1290.3,1293.2,945879.0,17376.0,1223207616.0,395981.0,41.86,25.65,-1.7
2019-02-04,1245.55,1297.0,1245.0,1291.15,1269.16,1105463.0,19155.0,1403013548.0,526974.0,47.67,52.0,45.6
2019-02-01,1234.0,1253.0,1225.75,1247.3,1238.35,927747.0,15561.0,1148879638.0,499100.0,53.8,27.25,13.3
2019-01-31,1201.0,1229.8,1201.0,1227.1,1219.77,620899.0,18129.0,757355180.0,266677.0,42.95,28.8,26.1
2019-01-30,1215.0,1224.9,1190.55,1194.8,1206.99,450085.0,10108.0,543250116.0,152321.0,33.84,34.35,-20.2
2019-01-29,1230.0,1231.9,1201.6,1210.9,1211.18,578115.0,8825.0,700202469.0,286431.0,49.55,30.3,-19.1
2019-01-28,1253.0,1255.45,1221.75,1229.6,1237.35,787401.0,9609.0,974290830.0,207788.0,26.39,33.7,-23.4
2019-01-25,1250.1,1263.0,1236.55,1246.25,1253.51,516086.0,11215.0,646917563.0,133069.0,25.78,26.45,-3.85
2019-01-24,1225.05,1251.75,1220.1,1245.4,1240.63,946733.0,16585.0,1174544181.0,324758.0,34.3,31.65,20.35
2019-01-23,1233.4,1244.0,1222.5,1225.7,1232.77,419632.0,7946.0,517309286.0,145350.0,34.64,21.5,-7.7
2019-01-22,1234.0,1246.25,1219.4,1234.75,1233.82,1241159.0,19614.0,1531367977.0,491297.0,39.58,26.85,0.75
2019-01-21,1193.9,1237.4,1189.75,1234.5,1223.84,1461187.0,30093.0,1788265319.0,311010.0,21.28,47.65,40.6
2019-01-18,1149.7,1189.25,1135.5,1182.95,1164.45,1808806.0,32839.0,2106269584.0,481746.0,26.63,53.75,33.25
2019-01-17,1141.0,1147.8,1129.1,1133.75,1135.87,776161.0,12737.0,881619287.0,320013.0,41.23,18.7,-7.25
2019-01-16,1134.7,1144.65,1130.25,1134.05,1138.13,465380.0,9362.0,529664530.0,130499.0,28.04,14.4,-0.65
2019-01-15,1103.2,1132.3,1103.2,1129.55,1124.19,661895.0,12574.0,744098640.0,316805.0,47.86,29.1,26.35
2019-01-14,1096.7,1102.0,1086.25,1096.45,1092.91,258020.0,5879.0,281993066.0,94567.0,36.65,15.75,-0.25
2019-01-11,1109.3,1114.0,1089.5,1097.9,1099.17,477873.0,8840.0,525264172.0,121689.0,25.46,24.5,-11.4
